"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p"
"group_9034","","hypothetical protein","23","7","1","269","95.83333333333334","97.46376811594203","883.8571428571429","3.1101092151333473e-27","5.539726533995518e-23","1.4972233875663563e-24"
"chbA_2","","PTS system N,N'-diacetylchitobiose-specific EIIA component","23","7","1","269","95.83333333333334","97.46376811594203","883.8571428571429","3.1101092151333473e-27","5.539726533995518e-23","1.4972233875663563e-24"
"chbC_2","","PTS system N,N'-diacetylchitobiose-specific EIIC component","23","7","1","269","95.83333333333334","97.46376811594203","883.8571428571429","3.1101092151333473e-27","5.539726533995518e-23","1.4972233875663563e-24"
"celA","","PTS system cellobiose-specific EIIB component","23","7","1","269","95.83333333333334","97.46376811594203","883.8571428571429","3.1101092151333473e-27","5.539726533995518e-23","1.4972233875663563e-24"
"cdiA_1","","tRNA nuclease CdiA","0","263","24","13","0.0","4.710144927536232","0.0","2.0135330405248905e-26","3.5865050517829347e-22","9.43817118890246e-24"
"group_4912","","hypothetical protein","0","262","24","14","0.0","5.072463768115942","0.0","5.465303967138987e-26","9.734799426267962e-22","2.374341323479991e-23"
"group_5250","","hypothetical protein","0","262","24","14","0.0","5.072463768115942","0.0","5.465303967138987e-26","9.734799426267962e-22","2.374341323479991e-23"
"group_8481","","hypothetical protein","0","262","24","14","0.0","5.072463768115942","0.0","5.465303967138987e-26","9.734799426267962e-22","2.374341323479991e-23"
"ydiO","","putative BsuMI modification methylase subunit YdiO","0","261","24","15","0.0","5.434782608695652","0.0","1.4209790314561824e-25","2.531047850829752e-21","5.88615779262733e-23"
"group_6605","","hypothetical protein","0","261","24","15","0.0","5.434782608695652","0.0","1.4209790314561824e-25","2.531047850829752e-21","5.88615779262733e-23"
"rlmG","","Ribosomal RNA large subunit methyltransferase G","0","260","24","16","0.0","5.797101449275362","0.0","3.552447578640409e-25","6.3276196270742965e-21","1.4061376949053992e-22"
"group_4597","rlmG","Ribosomal RNA large subunit methyltransferase G","24","16","0","260","100.0","94.20289855072464","inf","3.552447578640409e-25","6.3276196270742965e-21","1.4061376949053992e-22"
"group_1931","kefC_2","Glutathione-regulated potassium-efflux system protein KefC","0","259","24","17","0.0","6.159420289855073","0.0","8.567667689661357e-25","1.526072968882481e-20","3.3175499323532195e-22"
"yhbX_2","","Putative transferase YhbX","1","264","23","12","4.166666666666666","4.3478260869565215","0.001976284584980237","1.2521998719585828e-24","2.2304184119326277e-20","4.745571089218357e-22"
"ygjI","","Inner membrane transporter YgjI","0","258","24","18","0.0","6.521739130434782","0.0","1.9991224609210626e-24","3.5608369273925966e-20","7.1216738547851935e-22"
"group_3314","","hypothetical protein","0","258","24","18","0.0","6.521739130434782","0.0","1.9991224609210626e-24","3.5608369273925966e-20","7.1216738547851935e-22"
"ycfT_2","","Inner membrane protein YcfT","0","258","24","18","0.0","6.521739130434782","0.0","1.9991224609210626e-24","3.5608369273925966e-20","7.1216738547851935e-22"
"group_3001","","hypothetical protein","0","257","24","19","0.0","6.884057971014493","0.0","4.5243297799798166e-24","8.05873620410005e-20","1.5497569623269326e-21"
"group_8511","","hypothetical protein","0","257","24","19","0.0","6.884057971014493","0.0","4.5243297799798166e-24","8.05873620410005e-20","1.5497569623269326e-21"
"group_2581","ygjI","Inner membrane transporter YgjI","24","21","0","255","100.0","92.3913043478261","inf","2.1328983248477137e-23","3.799118496218748e-19","7.16814810607311e-21"
